NewRef,New_ID,New_ID_Bis,Old-ID,CurrentLabel,Current+,Current-no-macrons,Revise,RevisedLabel,RevisedLabel-no-macrons,TC-Notes,Status,Julia,Stephanie,Notes-From-Ian,NewNotes4/26,Notes-4-Ian,My-Notes,Other_Name,Monastery,Multiple,Arabic-Name,URIs,Syriaca_ID,Syriaca_Name,02-03,04-05,6,7,8,9,10-11,12-13,14,15,16-17,18,19
707,#N/A,#N/A,#N/A,ḤNĪTHA MAʕALTHA,ḤNĪTHA MAʿALTHA,ḤNITHA MAʿALTHA,Revise,ḤNITHA,ḤNITHA,,REVISE,,,,,"Please movee ḤNITHA much further east and south, to just due east of the label for Shaqlawa but north of the lesser Zab",,,,,,,http://syriaca.org/place/2316.html,#N/A,,,,,,,,,,,,,19
707,#N/A,#N/A,#N/A,ḤNĪTHA MAʕALTHA,ḤNĪTHA MAʿALTHA,ḤNITHA MAʿALTHA,Revise,MAʿALTHA,MAʿALTHA,,REVISE,,,,,"Please split ḤNĪTHA MAʿALTHA. The current location is not correct. Currently the label for MAʿALTHA needs to get bumped just east and north so that it is fully east, north of the Great Zab. It should also be East of Bedyal.",Fiey PNOC 106,,,,,N/A,,#N/A,,,,,,,,,,,,,19
708,503,New503,Old56,HRBATH GLAL,HRBATH GLAL,HRBATH GLAL,FALSE,,ḤRBATH GLAL,Initial H needs a dot.,REVISE,,,,,"Please delete from map 19 and add to 10-11 as region crossing the Little Zab at Dukan Lake 36.0826591,44.85178,","https://books.google.com/books?id=M-0kAQAAIAAJ&q=HRBATH+GLAL&dq=HRBATH+GLAL&hl=en&sa=X&ved=0ahUKEwiTo8T4-abTAhWFZCYKHYrnDS0Q6AEIKzAB, Source: Dictionnaire d'histoire et de géographie ecclésiastiques. Paris: Letouzey et Ané, 1986, vol. 21, cols 122-123 (To cite this page J.M. Fiey, 'GLÂL (Hrbath)', in Dictionnaire d'histoire et de géographie ecclésiastiques. Paris: Letouzey et Ané, 1986, vol. 21, cols 122-123, in Brepolis Encyclopaedias
)Address : <http://apps.brepolis.net/dhge/test/Default2.aspx>",,,,,N/A,,#N/A,,,,,,,10-11,,,,,,
709,393,New393,Old165,JILU,JILU,JILU,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/759,Jilu,,,,,,,,,,,,,19
710,21,New21,Old199,Karemlesh,Karemlesh,Karemlesh,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/110,Karamlish,,,,,,,,,,,,,19
711,25,New25,Old203,Koy Sanjak,Koy Sanjak,Koy Sanjak,FALSE,,,,FINAL,,,,,,"GK, I would expect Koy Sanjaq unless we are imposing Republican Turkish on Iraq",,,,,https://en.wikipedia.org/wiki/Koy_Sanjaq,,#N/A,,,,,,,,,,,,,19
712,#N/A,#N/A,#N/A,LOWER TIYARE,LOWER TIYARE,LOWER TIYARE,FALSE,LOWER ṬIYARI,LOWER ṬIYARI,,LABEL REV.,,,,,,GK,,,,,,http://syriaca.org/place/761,#N/A,,,,,,,,,,,,,19
713,189,New189,Old483,Manṣūriyya,Manṣūriyya,Manṣuriyya,Revise,Manṣūriyya,Manṣuriyya,Should not have final -h in IJMES transcription,MACRON,,,,,,,,,,,,http://syriaca.org/place/1417,Manṣūriyya,,,,,,,,,,,,,19
714,#N/A,#N/A,#N/A,Mar Abraham of Kashkar,Mar Abraham of Kashkar,Mar Abraham of Kashkar,FALSE,Mar Abraham of Kashkar,Mar Abraham of Kashkar,"I would remove ""Great Monastery"" as an alternate name; too many other monasteries were ""Great"" at different times.",REVISE,,,,,Please add to 10-11,,,,,,,http://syriaca.org/place/384,Gawgal,,,,,,,10-11,,,,,,19
715,190,New190,Old459,Mar Awgen,Mar Awgen,Mar Awgen,FALSE,,,Should we add this to Map 10-11?,QUESTION,,,,,Should we add this to Map 10-11?,,,,,,,http://syriaca.org/place/339,Mar Awgen,,,,,,,,,,,,,19
716,#N/A,#N/A,#N/A,Mar Isho/Rustaqa,Mar Isho/Rustaqa,Mar Isho/Rustaqa,FALSE,,Mar Ishoʿ/Rustaqa,Mar Ishoʿ needs final half-ring,LABEL REV.,,,,,Mar Ishoʿ needs final half-ring,,,,,,,http://syriaca.org/place/1664,#N/A,,,,,,,,,,,,,19
717,188,New188,Old110,Mar Matay,Mar Matay,Mar Matay,FALSE,,,,REVISE,,,,,"Please add to 10-11, perhaps in stead of Gomel.",http://www.terradininive.com,,,,,,http://syriaca.org/place/227,Mor Matay,,,,,,,,,,,,,19
718,193,New193,,Marga,Marga,Marga,FALSE,MARGA,MARGA,,REVISE,,,,,Somehow this region was left off the maps except 19. Please change to region label. Please add it NE of Mosul East of Gomel and West of the Greater Zab and south of mountains.,,,,,,,http://syriaca.org/place/457,Marga,,,,,,,10-11,,,,,,19
719,27,New27,Old205,Mawana,Mawana,Mawana,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/1443,Mawānā,,,,,,,,,,,,,19
720,#N/A,#N/A,#N/A,Mt Izla,Mt Izla,Mt Izla,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/100,Izla,,,,,,,,,,,,,19
721,#N/A,#N/A,#N/A,Mt Sinjar,Mt Sinjar,Mt Sinjar,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/524,Mount Sinjar,,,,,,,,,,,,,19
722,31,New31,Old209,Nerwa,Nerwa,Nerwa,FALSE,,,,FINAL,,,,,,GK https://en.wikipedia.org/wiki/Nerwa_Rekan,,,,,N/A,,#N/A,,,,,,,,,,,,,19
723,409,New409,Old27,QAIMAR,QAIMAR,QAIMAR,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/770,Qaimar,,,,,,,,,,,,,19
724,107,New107,Old408,Qamishli,Qamishli,Qamishli,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/160,Qamishli,,,,,,,,,,,,,19
725,32,New32,Old210,Qaraqosh,Qaraqosh,Qaraqosh,FALSE,,,,REVISE,,,,,Please add to 04-05 and 10-11,,,,,,,http://syriaca.org/place/262,Qaraqosh,,04-05,,,,,10-11,,,,,,19
726,69,New69,Old26,Qardu,Qardu,Qardu,FALSE,QARDU,QARDU,,FINAL,,,,,,,,,,,,http://syriaca.org/place/2355,Qardu,,,,,,,,,,,,,19
727,#N/A,#N/A,#N/A,QARTA,QARTA,QARTA,FALSE,,,,REVISE,,,,,"Please move the label north and east, to approximately between where the labels say Gazarta and Kashkar, just south of Tigris",https://books.google.com/books?id=M-0kAQAAIAAJ&dq=HRBATH+GLAL&focus=searchwithinvolume&q=qarta,,,,,,http://syriaca.org/place/2356,Qarta,,,,,,,,,,,,,19
728,#N/A,#N/A,#N/A,Qarṭamīn/Mor Gabriel,Qarṭamīn/Mor Gabriel,Qarṭamin/Mor Gabriel,Revise,Qarṭmin,Qarṭmin,Syriaca has name Qarṭmin,REVISE,,,,,"This label is so long it is hard to tell which dot it goes with, please shorten to Qarṭmin",,,,,,,http://syriaca.org/place/226,Mor Gabriel,,,,,,,,,,,,,19
729,271,New271,Old113,Rabban Bar ʕEdta,Rabban Bar ʿEdta,Rabban Bar ʿEdta,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/167,Rabban Bar ʿEdta,,,,,,,,,,,,,19
730,272,New272,Old382,Rabban Hormizd,Rabban Hormizd,Rabban Hormizd,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/168,Rabban Hormizd,,,,,,,,,,,,,19
731,273,New273,Old291,Ṣalaḥ,Ṣalaḥ,Ṣalaḥ,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/2,Ṣalaḥ,,,,,,,,,,,,,19
732,518,New518,Old46,SALAKH,SALAKH,SALAKH,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Salakh_(East_Syrian_Diocese),http://syriaca.org/place/2362,Salaḥ,,,,,,,,,,,,,19
733,#N/A,#N/A,#N/A,ŠAMMӘSDIN,ŠAMMӘSDIN,ŠAMMӘSDIN,FALSE,SHEMSDIN/ŠAMMӘSDIN,SHEMSDIN/ŠAMMӘSDIN,,LABEL REV.,,,,,,GK,,,,,,http://syriaca.org/place/778,#N/A,,,,,,,,,,,,,19
734,100,New100,Old410,Semele,Semele,Semele,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Simele,,#N/A,,,,,,,,,,,,,19
735,38,New38,Old219,Shaqlawa,Shaqlawa,Shaqlawa,FALSE,,,,FINAL,,,,,,GK,,,,,https://en.wikipedia.org/wiki/Shaqlawa,,#N/A,,,,,,,,,,,,,19
736,#N/A,#N/A,#N/A,Siirt,Siirt,Siirt,FALSE,,,,REVISE,,,added it under pre-Islamic name Sirte.,"Please keep the Syriac pre-islamic spelling of Siirt, this is widely used in Syriac studies.","This place seems to have fallen off the maps except for 19. Please add at Lat. 37.933333°Long. 41.95°2 to maps 02-03, 04-05, 10-11",,,,,,,http://syriaca.org/place/188 ,#N/A,02-03,04-05,,,,,10-11,,,,,,19
737,#N/A,#N/A,#N/A,Ṭamanon?,Ṭamanon?,Ṭamanon?,FALSE,ṬAMANON,ṬAMANON,"Wilmshurst EOCE 100 says this is a town, modern Dadar (http://syriaca.org/place/1136) on Jabal Judi. It is shown on EOCE map 3 as almost due east of Mansuriyya",REVISE,,,,,"This is a town, modern Dadar (http://syriaca.org/place/1136) on Jabal Judi. It is due east of Mansuriyya",,,,,,,http://syriaca.org/place/2395,Ṭamanon,,,,,,,,,,,,,19
738,41,New41,Old222,Telkepe,Telkepe,Telkepe,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/197,Telkepe,,,,,,,,,,,,,19
739,521,New521,,Tell Aʕpar,Tell Aʿpar,Tell Aʿpar,FALSE,Tal ʿAfar,Tal ʿAfar,This should be Tal ʿAfar unless we are invoking common English spelling,LABEL REV.,,,,,,,,,,,https://en.wikipedia.org/wiki/Tal_Afar,,#N/A,,,,,,,,,,,,,19
740,410,New410,Old169,TERGAWAR,TERGAWAR,TERGAWAR,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/250,#N/A,,,,,,,,,,,,,19
741,389,New389,Old171,TXUMA,TXUMA,TXUMA,FALSE,TXUMA/TKHUMA,TXUMA/TKHUMA,,LABEL REV.,,,,,,,,,,,,http://syriaca.org/place/251,Tkhuma,,,,,,,,,,,,,19
742,#N/A,#N/A,#N/A,UPPER TIYARE,UPPER TIYARE,UPPER TIYARE,FALSE,UPPER ṬIYARI,UPPER ṬIYARI,,LABEL REV.,,,,,,,,,,,,http://syriaca.org/place/790,#N/A,,,,,,,,,,,,,19
743,44,New44,Old225,Zakho,Zakho,Zakho,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/208,Zakho,,,,,,,,,,,,,19
744,284,New284,Old493,Zaz,Zaz,Zaz,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/538,Zāz,,,,,,,,,,,,,19
745,,,,,ALODIA,ALODIA,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Alodia,,,,,,,,9,,,,,,,
746,,,,,BETH GARMAI,BETH GARMAI,FALSE,BETH GARMAI,BETH GARMAI,,NEW,,,microregions,This is a Macro Region. Please add this to 02-03/04-05 if possible,This is a region label. It refers to the region east and south of the Lesser Zab (where we have Karka d-Beth Slokh/Kirkuk on maps 02-03/04-05),,,,,,,http://syriaca.org/place/33,,02-03,04-05,,,,,10-11,12-13,,,,,
747,,,,,BETH KARTWAYE?,BETH KARTWAYE?,FALSE,BETH KARTWAYE?,BETH KARTWAYE?,,NEW,,,,,Please add to map 19 just under where Beth Dasen and Hnitha are on the current draft.,,,,,,N/A,,,,,,,,,,,,,,,19
748,,,,,BETH MADAYE,BETH MADAYE,FALSE,BETH MADAYE,BETH MADAYE,,NEW,,,microregions,Agree,Please add as a region above or below Nihawand,,,,,,http://apps.brepolis.net/dhge/test/LinkingIn.aspx?id=17681,,,,,,,,,,12-13,,,,,
749,,,,,BETH MIHRAQAYE ,BETH MIHRAQAYE,Revise,BETH MIHRAQAYE ,BETH MIHRAQAYE,,NEW,,,microregions,Agree,Please add as a region above ELAM,"“BÊTH MIHRAQAYE.” Accessed April 4, 2017. http://apps.brepolis.net/dhge/test/Default2.aspx.",,,,,http://apps.brepolis.net/dhge/test/LinkingIn.aspx?id=17683,,,,,,,,,,12-13,,,,,
750,,,,,BETH MOKSAYE,BETH MOSKAYE,Revise,BETH MOKSAYE,BETH MOKSAYE,Name should be BETH MOKSAYE and Syriaca link should be http://syriaca.org/place/704,NEW,,,microregions,Okay to treat as micro-region. Please note I had mispelled by transposing K/S please correct.,Please add as a region above Arzon and below Lake Van,,,,,,http://apps.brepolis.net/dhge/test/LinkingIn.aspx?id=17684,http://syriaca.org/place/704,,,,,,,,10-11,,,,,,
751,,,,,BETH NUHADRA,BETH NUHADRA,FALSE,BETH NUHADRA,BETH NUHADRA,,NEW,,,,,Please as region label above Dohuk toward Zahko on maps 10-11 and 19,,,,,,,http://syriaca.org/place/36,,,,,,,,10-11,,,,,,19
752,,,,,BETH QAṬRĀYĒ,BETH QAṬRAYE,Revise,BETH QAṬRAYE,BETH QAṬRAYE,,MACRON,,,,,,,,,,,,http://syriaca.org/place/37,,,,,,,9,,,,,,,
753,,,,,Beth Zabdai/Azakh,Beth Zabdai/Azakh,FALSE,Beth Zabdai/Azakh,Beth Zabdai/Azakh,,NEW,,,,,"For 10-11 please add as a point with extra name Beth Zabdai/Azakh at 37.341667, 41.891667 (see map 02-03)","https://books.google.com/books?id=D9wEXp_uyoYC&lpg=PT526&vq=Ayn%20Wardo&dq=Ayn%20Wardo&pg=PT526#v=snippet&q=Ayn%20Wardo&f=false, https://books.google.com/books?id=3fQyAQAAQBAJ&lpg=PA327&ots=rWYV0451QJ&dq=Azakh%20near%20cizre&pg=PA327#v=onepage&q=Azakh%20near%20cizre&f=false, http://theglober.com/cizre-diyarbakir-2/, https://books.google.com/books?id=gqR7BwAAQBAJ&lpg=PT62&ots=cvGVHjLzDi&dq=Azakh%20near%20cizre&pg=PT62#v=onepage&q=Azakh%20near%20cizre&f=false",http://www.trismegistos.org/place/47985,,,,https://en.wikipedia.org/wiki/%C4%B0dil,http://syriaca.org/place/287,,,,,,,,10-11,,,,,,
754,,,,,BETH ʿARBAYE,BETH ʿARABAYE,Revise,BETH ʿARBAYE,BETH ʿARBAYE,Should this be BETH ʿARBAYE?,NEW,,,,,"On map 10-11, please add as a label under Nisibis (or somewhere in the region from Beth Zabdai to Balad to Nisibis)",https://books.google.com/books?id=M-0kAQAAIAAJ page 61,,,,,,http://syriaca.org/place/31,,,,,,,,10-11,,,,,,
755,,,,,Bulayïq/Shui Pang,Bulayïq/Shui Pang,FALSE,Bulayïq/Shui Pang,Shui Pang,Bulayïq/,NEW,,,,,"Could we please add this to map 15 just NW of Turfan, approximately the same distance NW of Turfan as Kocho is SE of Turfan, see this map for detail http://turfan.bbaw.de/bilder/Karte_gr.gif",,,,,,http://www.iranicaonline.org/articles/bulayq-town-in-eastern-turkestan,,,,,,,,,,,,15,,,
756,,,,,Chagan Nor,Chagan Nor,FALSE,Chagan Nor,L. Chagan Nor,Lake,NEW,,,,,"Please add to map 16-17 at 45.25,124.28","Baum, Wilhelm, and Dietmar W. Winkler. The Church of the East : A Concise History. London: Routledge, 2003. http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=102169&site=ehost-live.",,,,,https://en.wikipedia.org/wiki/Chagan_Lake_(China),,,,,,,,,,,,,16-17,,
757,,,,,Dayr al-Suryān,Dayr al-Suryan,Revise,Dayr al-Suryān,Dayr al-Suryan,,NEW,,,,,"Please add to map 08 at 30.317778, 30.354167. My apologies for the oversight. This is most important location in all of Egypt for Syriac studies I am not sure how I left it off.",,,y,,y,,http://syriaca.org/place/360,#N/A,,,,,8,,,,,,,,
758,,,,,Didao/Lintao,Didao/Lintao,FALSE,Didao/Lintao,Didao/Lintao,,NEW,,,,,"Could we please add this to map 16-17 at 35.379422,103.8564","http://dx.doi.org/10.1080/14631369.2014.939333, https://www.academia.edu/6453797/Christian_Missionaries_in_Qinghai_and_Gansu_Sources_for_Tibetan_and_Mongol_Studies",,,,,https://en.wikipedia.org/wiki/Lintao_County,,,,,,,,,,,,,16-17,,
759,,,,,Dohuk,Dohuk,FALSE,Dohuk,Dohuk,,REVISE,,,,,Please add to 02-03 and please list Beth Nuhadra separately as a region label,,,,,,,http://syriaca.org/place/76 ,,02-03,04-05,,,,,10-11,,,,,,
760,,,,,ETHIOPIA,ETHIOPIA,FALSE,,,,FINAL,,,,,,,,,,,http://gazetteer.dainst.org/place/2281810,,,,,,,,9,,,,,,,
761,,,,,Failaka Island,Failaka Island,FALSE,Failaka Island,Failaka Island,,NEW,,,,,"Please label to map 9 at 28.6241530333, 49.2060556333","Faylakā Island, https://en.wikipedia.org/wiki/Failaka_Island, http://heritage.brookes.ac.uk/downloads/abu-dhabi-collections.pdf",,,,,https://pleiades.stoa.org/places/912841,,,,,,,,9,,,,,,,
762,,,,,Ganges R.,Ganges R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Ganges,,,,,,,,,,,,,16-17,,
763,,,,,Hailun,Hailun,FALSE,Hailun,Hailun,,NEW,,,,,"Please add to map 16-17 at 47.466667, 126.966667","Baum, Wilhelm, and Dietmar W. Winkler. The Church of the East : A Concise History. London: Routledge, 2003. http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=102169&site=ehost-live.",,,,,https://en.wikipedia.org/wiki/Hailun,,,,,,,,,,,,,16-17,,
764,,,,,Hinnā,Hinna,Revise,Hinnā,al-Hinna,,NEW,,,,,"Please put at 26.939085, 48.773516 near Thāj (perhaps they can share a point?)","http://dx.doi.org/10.1163/1573-3912_islam_SIM_7509, http://heritage.brookes.ac.uk/downloads/abu-dhabi-collections.pdf",,,,,https://pleiades.stoa.org/places/932430,,,,,,,,9,,,,,,,
765,,,,,KHUZISTAN,KHUZISTAN,FALSE,KHŪZISTĀN/BETH ḤUZAYE,KHUZISTAN/BETH ḤUZAYE,,REVISE,,,"saving Khuzistan for map 4-5, BH for zoomed-in map.",Okay to leave off 02-03. If you can fit BH on 04-05 please do.,Please revised lable and also add to 02-03,,,,,,https://pleiades.stoa.org/places/912843,http://syriaca.org/place/929,,,04-05,,,,,,,,,,,
766,,,,,KHWAREZM,KHWAREZM,FALSE,KHWĀREZM,KHWARAZM,,LABEL REV.,,,,,,KHWĀRAZM (and remove italics),Chorasmia,,,,http://www.iranicaonline.org/articles/chorasmia-index,,,,,,,,,,,,15,,,
767,,,,,L. Issyk Kul,L. Issyk Kul,FALSE,L. Issyk Kul,L. Issyk Kul,,NEW,,,,,Seems like we should label this on map 15 with an arrow if we can fit it.,,,,,,https://en.wikipedia.org/wiki/Issyk-Ku,,,,,,,,,,,,15,,,
768,,,,,Marawah Island,Marawah Island,FALSE,Marawah Island,,Not on any map,N/A,,,,,Not a Syriac site,"Pace: http://www.adias-uae.com/publications/hellyer01b.pdf A further 
church was reported from theisland of Marawah (Abu Dhabi) (Elders 2001) 
butupon further excavation it became clear that this wasin fact a 
Neolithic site (Beechet al.2005). 
Carter, R.A. “Christianity in the Gulf during the First Centuries of Islam,” 2008.",http://www.adias-uae.com/marawah.html,,,,https://en.wikipedia.org/wiki/Marawah_Island,,,,,,,,,,,,,,,
769,,,,,MAZŪN/BETH MAZUNAYE,MAZUN/BETH MAZUNAYE,Revise,MAZŪN/BETH MAZUNAYE,MAZUN/BETH MAZUNAYE,,NEW,,,,,"Mazun, in Syriac usage, is just a region not a settlement. Let's split Ṣuḥār and MAZUN and put the label MAZŪN/BETH MAZUNAYE in the same area as Ṣuḥār.","http://dx.doi.org/10.1163/1573-3912_ei3_COM_22722, https://en.wikipedia.org/wiki/Fars_(East_Syrian_Ecclesiastical_Province)#The_diocese_of_Beth_Mazunaye_.28Oman.29, https://books.google.com/books?id=XaiGAgAAQBAJ&lpg=PA30&ots=7iY92HRF3C&dq=Mashmahig&pg=PA30#v=onepage&q=Mashmahig&f=false, https://archive.org/stream/ChabotSynodiconOrientale/chabot%20synodicon%20orientale#page/n540/mode/1up, https://books.google.com/books?id=QcMz3zV0qAMC&lpg=PA60&ots=WgP-S8tnQq&dq=Nestorian%20Mazun&pg=PA60#v=onepage&q=Mazun&f=false, http://heritage.brookes.ac.uk/downloads/abu-dhabi-collections.pdf",,,,,N/A,,,,,,,,9,,,,,,,
770,,,,,Māʾrib,Maʾrib,Revise,Māʾrib,Maʾrib,,NEW,,,,,"Please mark on map 9 at 15.398114, 45.320721","http://dx.doi.org/10.1163/1573-3912_islam_SIM_4964, https://en.wikipedia.org/wiki/Ma%27rib, http://dx.doi.org/10.1163/1573-3912_ei3_COM_22722,",,,,,http://pleiades.stoa.org/places/39379,,,,,,,,9,,,,,,,
771,,,,,MOUNT EMEI,MOUNT EMEI,FALSE,MOUNT EMEI,Mt Emei,,NEW,,,,,"Please add this to map 16-17 at 29.519722, 103.332500",https://books.google.com/books?id=sDB1CgAAQBAJ&lpg=PT523&ots=AQ-ZCuzzfy&dq=Christianity%20in%20%20Mount%20Emei&pg=PT523#v=onepage&q=Christianity%20in%20%20Mount%20Emei&f=false,,,,,https://en.wikipedia.org/wiki/Mount_Emei,,,,,,,,,,,,,16-17,,
772,,,,,Muḥarraq Island,Muḥarraq Island,FALSE,Muḥarraq Island,Muḥarraq Island,Not on any map,NEW,,,,,Not for use in Routledge,"https://books.google.com/books?id=whfW9rEG2h4C&lpg=PA71&ots=RW1tos8mi7&dq=Gerrha%20Nestorians&pg=PA71#v=onepage&q=Gerrha%20Nestorians&f=false, https://en.wikipedia.org/wiki/Al_Dair",,,,,https://en.wikipedia.org/wiki/Muharraq_Island,,,,,,,,,,,,,,,
773,,,,,Muqaṭam‎‎ Mountains,Muqaṭam‎‎ Mountains,FALSE,Muqaṭam‎‎ Mountains,Muqaṭam‎‎ Mountains,,NEW,,,,,"If possible, please put this label on map 8 to the south east of Cairo, perhaps with an arrow? See https://en.wikipedia.org/wiki/Mokattam",,,,,y,https://en.wikipedia.org/wiki/Mokattam,,#N/A,,,,,8,,,,,,,,
774,,,,,Mysore,Mysore,FALSE,,,,FINAL,,,,,,"Could we please put a label north to Mysore similar to what we did for Mylapore, if that is not feasible that is fine as well.",,,,,https://pleiades.stoa.org/places/50147,,,,,,,,,,,,,,18,
775,,,,,NITRIA,NITRIA,FALSE,NITRIA,NITRIA,,NEW,,,,,"Please add a third label above Kellia for Nitria on map 9. Please see this from Luke Dysinger which gives an approximate sense of the relationship between Nitria, Kellia, and Scetis: http://ldysinger.stjohnsem.edu/@texts/0400_apophth/08_origins-combined.htm or this by Bagnall: https://books.google.com/books?id=5ig4uQC20_IC&pg=PA108#v=onepage&q&f=false",Ignorant question: Is Nitria different from WĀDĪ NAṬRŪN (which below you identify with Scetis)?,,,,,http://pleiades.stoa.org/places/727176,,#N/A,,,,,8,,,,,,,,
776,,,,,NOBATIA,NOBATIA,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Nobatia,,,,,,,,9,,,,,,,
777,,,,,NUBIA,NUBIA,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Nubia,,,,,,,,9,,,,,,,
778,,,,,OMAN,OMAN,FALSE,,,,FINAL,,,,,,,,,,,https://gazetteer.dainst.org/place/2043236,,,,,,,,9,,,,,,,
779,,,,,Periyar R.,Periyar R.,FALSE,,,,FINAL,,,,,,Please label the larger river in Kerala,CI: Same,,,,https://en.wikipedia.org/wiki/Periyar_(river),,,,,,,,,,,,,,18,
780,,,,,Pingyang/Linfen,Pingyang/Linfen,FALSE,Pingyang/Linfen,Pingyang/Linfen,,NEW,,,,,"Could we please add this to map 16-17 at 36.083333, 111.516667",https://books.google.com/books?id=Knui-SpO4GQC&lpg=PA82&ots=ZtKiGHN3oT&dq=Nestorians%20in%20Pingyang&pg=PA82#v=onepage&q=Nestorians%20in%20Pingyang&f=false,,,,,https://en.wikipedia.org/wiki/Linfen,,,,,,,,,,,,,16-17,,
781,,,,,Qalamun Mountains,Qalamun Mountains,FALSE,Qalamun Mountains,Qalamun Mountains,,NEW,,,,,Please place near Jubbʿadīn on map 07,Add macron over u?,,,,,,http://syriaca.org/place/597,,,,,7,,,,,,,,,
782,,,,,Qasr Al Malehat,Qasr Al Malehat,FALSE,,,,N/A,,,,,Not for use in Routledge,https://en.wikipedia.org/wiki/Christians_in_the_Persian_Gulf,,,,,N/A,,,,,,,,,,,,,,,
783,,,,,Qenneshre,Qenneshre,FALSE,Qenneshre,Qenneshre,,NEW,,,will have to be on a more zoomed-in map.,Agree,"Please add to maps 02-03, 04-05, and 06. This was conflated in our list with Qenneshrin (which is Chalcis), sorry for the confusion. It is located at Lat. 36.827426° Long. 38.034807°",,,y,,,,http://syriaca.org/place/230,,,,6,,,,10-11,,,,,,
784,,,,,Ramat?/Jubayl,Ramat?/Jubayl,FALSE,Ramat?/Jubayl,Ramat?/Jubayl,,NEW,,,,,"Please mark this settlement on map 9 at 27, 49.666667","http://dx.doi.org/10.1163/1573-3912_ei3_COM_22722, http://www.adias-uae.com/publications/hellyer01b.pdf, https://en.wikipedia.org/wiki/Jubail_Church",,,,,https://en.wikipedia.org/wiki/Jubail,,,,,,,,9,,,,,,,
785,,,,,Red Sea,Red Sea,FALSE,,,,FINAL,,,,,,,,,,,http://gazetteer.dainst.org/place/2128965,,,,,,,,9,,,,,,,
786,,,,,RIMA,RIMA,FALSE,RIMA,RIMA,,NEW,,,,,"Not sure of the location exactly, please label as region (diocese) on map 12-13 at the location triangulated by Nifr, Numaniya, and Kashkar.",,,,,,https://en.wikipedia.org/wiki/Maishan_(East_Syrian_Ecclesiastical_Province)#The_diocese_of_Rima,,,,,,,,,,12-13,,,,,
787,,,,,Semirechye (Yeti Su),Semirechye (Yeti Su),FALSE,Semirechye/Yeti Su,SEMIRECHYE/YETI SU,,REVISE,,,,,Please add to 16-17,,,,,,http://dx.doi.org/10.1163/1573-3912_islam_SIM_8019,,,,,,,,,,,,15,16-17,,
788,,,,,Ṣīr Banī Yās Island,Ṣir Bani Yas Island,Revise,Ṣīr Banī Yās Island,Ṣir Bani Yas Island,,NEW,,,,,"Please mark this island on map 9 at 24.333333, 52.6","http://dx.doi.org/10.1163/1573-3912_ei3_COM_22722, http://dx.doi.org/10.1163/1573-3912_islam_SIM_7057, http://heritage.brookes.ac.uk/downloads/abu-dhabi-collections.pdf",,,,,https://en.wikipedia.org/wiki/Sir_Bani_Yas,,,,,,,,9,,,,,,,
789,,,,,St. Catherine's Monastery,St. Catherine's Monastery,FALSE,St. Catherine's Monastery,St. Catherine's Monastery,,NEW,,,,,"Please add this to map 8 as a label with arrow pointing off map. Please add to Map 09 at 28.548383, 33.9767755.",,,y,,,,http://syriaca.org/place/368,#N/A,,,,,8,9,,,,,,,
790,,,,,Surkhan Darya,Surkhan Darya,FALSE,Surkhan Darya R.,,,FINAL,,,,,Should this be on a map?,,,,,,https://en.wikipedia.org/wiki/Surxondaryo_River,,,,,,,,,,,,15,,,
791,,,,,Tamiraparani R.,Tamiraparani R.,FALSE,,,,FINAL,,,,,,Please label this river in S. Tamil Nadu,CI: Same,,,,https://en.wikipedia.org/wiki/Thamirabarani_River,,,,,,,,,,,,,,18,
792,,,,,TANA,TANA,FALSE,TANA,TANA,,NEW,,,,,Please add as a label under Mumbai on map 16-17,"I am familiar with the merchant colony Tana on the Crimea, but not with a Tana region near Mumbai",,,,,https://en.wikipedia.org/wiki/Thane,,,,,,,,,,,,,16-17,,
